id,word_id,word,sentence,ko_translation
0199de60-aa44-7005-f7c5-f783a9c5df0c,019927a2-8c2a-70d0-39ab-af6b0cf9b8b1,disagreement,A small disagreement turned into an argument.,작은 불화가 말다툼으로 이어졌다.
0199de60-aa4b-70a1-0329-c55e868710bd,01992796-21dc-70bc-33cf-70c58a624b54,peel,Can you peel the apple for me?,내 대신 사과 껍질을 벗겨 줄 수 있어?
0199de60-aa51-7082-541c-9182d6acd730,019938e8-f75c-705f-4e6a-268115e74297,honourable,He lived an honourable and honest life.,그는 명예롭고 정직한 삶을 살았다.
0199de60-aa58-706e-949b-4db087965aff,0199279d-b9fa-709a-b9d0-e60f99d14c09,nakedness,The artist painted the beauty of human nakedness.,그 화가는 인간의 알몸의 아름다움을 그렸다.
0199de60-aa5d-70ed-a676-5f7940d36376,019927a3-857a-70fd-c7eb-459828018ec3,condescending,His condescending tone made everyone uncomfortable.,그의 거만한 어조는 모두를 불편하게 했다.
0199de60-aa64-7025-5746-59eb8d0059bf,0199279f-6eec-701e-d5cc-811f1b2b851a,informally,We met informally at a café.,우리는 카페에서 편하게 만났다.
0199de60-aa6a-70b1-3700-5dcff55ffac7,01992798-37b7-700a-7839-b4da2838a17c,suitor,Her suitor brought flowers every week.,그녀의 구혼자는 매주 꽃을 가져왔다.
0199de60-aa70-70f5-756c-bb65c6b228b1,01992798-7cbf-7048-447d-a6c8f46d440e,angular,His face looked sharp and angular.,그의 얼굴은 날카롭고 각져 보였다.
0199de60-aa76-70fd-de61-4a50b496d04e,0199279a-afa2-70bd-34cc-607d501a9189,childish,Don’t be so childish about losing the game.,게임에서 졌다고 유치하게 굴지 마.
0199de60-aa81-7015-834d-fafcff082ab9,0199279c-4dcb-70bb-ccc9-8851fdfcf8e4,triangle,A triangle has three sides.,삼각형은 세 변이 있다.
0199de60-aa91-7022-7e12-de24180cf5a5,01992797-bcb2-7009-5075-585bc0af2ed6,leaded,Old cars used leaded gasoline.,낡은 차들은 유연 휘발유를 썼다.
0199de60-aa99-705b-d826-37a38cd173cc,0199279d-6e0d-70f6-4c99-1bbe64bd8256,illegally,They entered the country illegally.,그들은 불법으로 이 나라에 입국했다.
0199de60-aa9e-70a4-d025-48f907380369,019927a1-d1fb-7093-973d-6a5e95d36069,restriction,There’s a restriction on parking here.,여기는 주차가 제한되어 있다.
0199de60-aad3-7006-e155-07249fae8cb0,01992796-3454-705f-2ab4-060401f9dd65,spat,The couple had a little spat over dinner.,저녁 식사 중에 부부가 작은 침을 뱉었다.
0199de60-aadb-70cf-f972-4f3829243dc3,0199279b-3902-70d4-14e8-4cc6fb95f91e,hardness,The hardness of the stone makes it difficult to cut.,돌이 딱딱해서 자르기가 어렵다.
0199de60-aaf3-7019-33b5-f29a2e17eb51,0199279a-f015-702e-1e0c-e248c1ee6222,drifting,A small boat was drifting on the lake.,작은 배가 호수 위를 떠다니고 있었다.
0199de60-aaf9-70d6-3ba6-8fd99046b09d,0199279a-f57f-704c-29e8-1095bceb6435,effluent,The factory was fined for dumping effluent into the river.,공장은 강에 폐수를 버린 혐의로 벌금을 물었다.
0199de60-ab0b-70f9-df70-9187f121d3ba,01992797-ac91-707b-f556-d114ef7066ae,iodine,Iodine helps keep the thyroid healthy.,요오드는 갑상선 건강을 유지하는 데 도움이 된다.
0199de60-ab11-7029-a1ac-774e25cd947c,019927a1-757e-70cd-fb7e-8624223fd879,nonspecific,The symptoms were mild and nonspecific.,증상은 경미하고 특이하지 않았다.
0199de60-ab1a-70b2-0400-f5c90eed7892,0199279a-ae4f-705a-6c0e-05ed9111a0ee,cheering,The crowd was cheering loudly for the team.,관중들은 팀을 열렬히 응원했다.
0199de60-ab21-7072-843d-a78bc32d9978,01992797-6bb0-7069-546b-193ce3bc01d3,dosage,Take the correct dosage of the medicine.,약을 정확히 복용하라.
0199de60-ab28-708d-5b1f-8d614226f865,0199279c-1696-705f-8784-00764c1daf11,smoothly,Everything went smoothly during the meeting.,회의는 순조롭게 진행되었다.
0199de60-ab2e-7015-39dd-a6a752a74b83,019927a2-c21e-70a2-c6f9-8cd173cca3cc,inexplicable,The strange sound was inexplicable.,이상한 소리는 이해할 수 없었다.
0199de60-ab34-70b0-e877-9aa155c6e011,01992796-3a81-70b3-1243-17ac176ee222,trio,The jazz trio played beautifully.,재즈 트리오가 아름답게 연주했다.
0199de60-ab3e-70b3-4e6b-31b1e35f31d9,01992798-e902-70bb-3cfa-2efa58c9e82b,dictate,The teacher will dictate the sentences slowly.,선생님이 천천히 문장을 받아쓰게 할 것이다.
0199de60-ab45-70a8-c0c9-ad05124c4780,0199279c-caae-70d6-1f1b-297cf2468ae1,celestial,The sky was filled with celestial lights.,하늘은 천상의 빛으로 가득 찼다.
0199de60-ab51-70ab-d62e-6778244a094e,0199279f-19d8-7088-0b9f-fb0c4a51b69b,distracted,I was too distracted to finish my work.,나는 너무 정신이 팔려서 숙제를 끝낼 수가 없었다.
0199de60-ab59-706c-30b0-e155051a73f2,01992796-f64a-70ea-5e18-5e90b5d91e0b,stray,A stray cat followed us home.,길고양이 한 마리가 우리 집까지 따라왔다.
0199de60-ab5e-7062-1648-26e50a826fa4,0199279c-35f2-708c-5a1f-8d634a488bdf,sweating,He was sweating after running uphill.,오르막길을 뛰어올라 땀을 흘리고 있었다.
0199de60-ab65-70e6-9537-560724a0b29a,0199279a-f6ac-70df-f52a-f652b594c620,elevated,The house is built on elevated ground.,집은 높은 곳에 지어졌다.
0199de60-ab6a-70ec-ce46-f1e7adaf66ee,01992796-520a-70d3-2026-5f6af488cd68,bathe,We bathe the baby every evening.,우리는 매일 저녁 아기를 목욕시킨다.
0199de60-ab72-7077-873e-a47a75def739,01992798-6743-70ca-0fed-7584347ac467,wisely,She spent her money wisely.,그녀는 돈을 현명하게 썼다.
0199de60-ab78-7038-6f82-3eb1bd9bd24b,01992786-194f-70a2-a75d-de40a782976c,heir,He is the heir to his father’s fortune.,그는 아버지 재산의 상속자다.
0199de60-ab7e-7000-1e99-a46718440d75,01992798-0e1b-70cd-9eb0-96dc8d2d3996,revolt,The people started a revolt against the king.,사람들은 왕에 대한 반란을 일으켰다.
0199de60-ab84-7024-5439-20f772575ed2,0199279d-e70b-7034-9033-52ff06209175,plausible,That explanation sounds plausible.,그 설명은 그럴듯해 보인다.
0199de60-ab8b-7000-89ae-cdf76b32ba0b,01992798-3c59-700d-3f13-a4fc000d401a,tailor,The tailor adjusted the suit to fit perfectly.,재단사는 옷을 완벽하게 맞췄다.
0199de60-ab92-700b-1447-26e818bf760f,01992799-4472-70d5-5a47-53c9f77979f0,impetus,The new law gave impetus to reform.,새로운 법은 개혁에 박차를 가했다.
0199de60-ab98-70ec-706a-c3908b057a52,01992796-3fc8-705e-a51d-a3d74eff125d,wart,He had a small wart on his finger.,그는 손가락에 작은 사마귀가 있었다.
0199de60-aba1-702e-f028-f9661433c230,01992799-ea56-70e5-f0ff-2de3ebebd97c,shuffle,Please shuffle the cards before dealing.,카드를 나누기 전에 카드를 섞으세요.
0199de60-aba7-70ac-ccf7-704c2cf95bdc,0199277f-24b3-7029-a6c2-d8f43c52e582,con,He tried to con people out of their money.,그는 사람들의 돈을 사기로 빼앗으려 했다.
0199de60-abb9-703a-8f1f-ed4389e5dea9,0199279f-a961-70a0-28eb-1ccdadfbdf6c,motivation,Her motivation for studying is very strong.,그녀의 공부 의욕은 매우 강했다.
0199de60-abbf-70b2-7f66-835c4647930a,0199279d-252e-705b-239e-af92ce5028d8,enigmatic,He gave an enigmatic smile.,그는 수수께끼 같은 미소를 지었다.
0199de60-abcd-7079-42de-913c78a3cb0d,019927a4-1419-7010-69de-1efa8bc640f0,spontaneously,They started dancing spontaneously.,그들은 자연스럽게 춤을 추기 시작했다.
0199de60-abd6-70e2-44af-9f0c61c3aa09,01992798-0103-7060-4b58-d93580e0dfbe,quaint,We stayed in a quaint little cottage.,우리는 고풍스럽고 작은 오두막에 머물렀다.
0199de60-abe2-7030-d7a4-ad7543efe5ac,0199279e-1123-70ec-6c57-702c8c3a80cf,repressed,He had many repressed memories.,그는 억눌린 기억들이 많았다.
0199de60-abe8-70ac-5abf-ac1e948bfd4e,0199279c-0de6-7033-2f54-1570f1662cab,shutting,She’s shutting the window because it’s cold.,그녀는 추워서 창문을 닫고 있다.
0199de60-abee-708f-e4c7-35b6f08ef82c,01992796-a291-702e-0eba-7b39adb78b94,jason,Jason helped me carry the boxes.,제이슨이 내가 상자들을 나르는 것을 도왔다.
0199de60-abf4-70f6-498c-e2c840e7c72e,0199279e-12ec-7065-8b89-0da71a9082d9,reservoir,The town’s water comes from a nearby reservoir.,마을의 물은 근처 저수지에서 나온다.
0199de60-abff-7091-49be-db0daf4449a1,0199279f-92a1-70da-3b98-479b34325e43,marketable,Her skills are highly marketable.,그녀의 기술은 시장성이 매우 높다.
0199de60-ac05-704c-9712-94ada84250cd,01992797-305a-70fc-b699-db7ddfe5dea8,barren,The land was dry and barren.,땅은 메마르고 척박했다.
0199de60-ac11-700f-e754-f2bddd19e941,01992799-62be-70a3-ae7f-6fb128b71a5d,loosely,The scarf was loosely tied around her neck.,스카프는 그녀의 목에 느슨하게 묶여 있었다.
0199de60-ac1d-708a-ee09-64d80ebd8872,0199279b-3b12-70b4-ad46-58e881ce811d,headache,I have a terrible headache today.,오늘 머리가 몹시 아프다.
0199de60-ac26-70a2-d33c-b4d0f65df19f,0199279b-a138-70a4-bbbd-7e40c92b7def,ordained,He was ordained as a priest last year.,그는 작년에 사제 서품을 받았다.
0199de60-ac33-7047-88d4-8d46b6bd8f95,019927a0-a5d5-70de-f840-56f1b1a423c1,astonishing,Her progress in English is astonishing.,그녀의 영어 실력 향상은 놀랍다.
0199de60-ac3a-703d-748b-5c2dcb73defc,0199279d-0e1f-70e8-fa29-e3f211825525,disguised,The thief disguised himself as a waiter.,도둑은 웨이터로 변장했다.
0199de60-ac40-7055-b68e-a48ac53ee8cd,01992796-37b3-70cb-937d-ba2babd5294f,tech,He works for a big tech company.,그는 대형 기술 회사에서 일한다.
0199de60-ac46-7049-084e-6d36ca523a2b,01992798-e198-704f-88ba-0c0e248a47c4,defiled,The vandals defiled the sacred temple.,파괴자들이 신성한 사원을 더럽혔다.
0199de60-ac4b-702c-5d4b-6103ed9a3a55,01992796-c5f8-70a4-dc5f-484a9a27f553,orbit,The Earth moves in an orbit around the Sun.,지구는 태양 주위를 공전한다.
0199de60-ac52-70fb-e899-4387d8a4ab6d,01992799-e17d-7090-d98d-376d7c2548f7,secrecy,The mission was carried out in total secrecy.,임무는 철저히 비밀리에 수행되었다.
0199de60-ac58-701f-5447-6833c9534562,01992798-5324-70eb-8af0-1493a3756493,unison,The choir sang in perfect unison.,합창단은 완벽한 합창으로 노래했다.
0199de60-ac63-701c-66ab-24b4175b7f6b,019927a0-bcb6-70e4-b7e4-53f1bee53c80,celebration,We had a big celebration for her birthday.,우리는 그녀의 생일을 성대하게 축하했다.
0199de60-ac6c-709b-c712-04e053020f45,0199279c-955f-7011-4c49-8ce1c12471c7,appraisal,I got a good appraisal at work this year.,나는 올해 직장에서 좋은 평가를 받았다.
0199de60-ac7f-702e-15e1-272233986326,01992799-8bd2-70e0-d794-60249479a0b8,onwards,"From this point onwards, we must be careful.",이 시점부터 우리는 조심해야 한다.
0199de60-ac84-7097-81c0-40fe3511b559,0199279d-0d4a-70c2-fa9d-21cea4cb0de1,discourse,The professor gave a discourse on politics.,교수는 정치에 대한 강연을 했다.
0199de60-ac8a-709d-0954-8ab7f39e3d57,01992798-19ea-7032-8a1a-e4271a0beb77,scores,The team won with high scores.,팀은 높은 점수로 승리했다.
0199de60-ac90-70fc-e792-22f8704b28e6,019927a1-3d86-70f0-e7b6-d91c03ba98cd,insensitive,His joke was rude and insensitive.,그의 농담은 무례하고 무신경했다.
0199de60-ac96-7008-7530-934ed02446f2,0199279a-d7ec-707a-8015-e94dc7fd9c18,dazzling,The diamond had a dazzling shine.,다이아몬드는 눈부시게 빛났다.
0199de60-ac9e-70e9-b5d1-f452bfc6a2d7,01992796-09ad-70f6-cc18-141c4f3b3a72,itch,My arm has an itch from a mosquito bite.,내 팔은 모기에게 물려서 가려웠다.
0199de60-aca5-704d-fe0e-4e5eea789a9b,0199279d-d8c3-70d4-f44a-961194b3c1ab,patiently,She waited patiently for her turn.,그녀는 차례를 참을성 있게 기다렸다.
0199de60-acab-7039-4cd4-3fc005d7273c,0199277f-2aa9-70be-a2ee-c407d92943d3,dew,The grass was wet with morning dew.,풀은 아침 이슬에 젖어 있었다.
0199de60-acb1-70b6-de33-6768d6f64ea2,0199279f-f318-7051-c0cf-ca8745c300b8,providence,They trusted in divine providence.,그들은 신의 섭리를 믿었다.
0199de60-acb8-7040-5e13-4627f03c5c19,01992797-529e-7065-31c8-5655a95093ef,clumsy,He’s too clumsy to carry that glass.,그는 그 유리잔을 들기에는 너무 서툴렀다.
0199de60-acbe-7069-c292-932a17f99501,01992798-5ad4-7082-1f18-1a3ad57ae50a,verily,"Verily, I say unto you, truth shall prevail.","진실로 너희에게 이르노니, 진실은 승리할 것이다."
0199de60-acc4-7044-53d4-2b5b4754cd07,019927a2-77b8-7025-fa75-5d701b39c945,conglomerate,The company is part of a large conglomerate.,그 회사는 대기업의 계열사였다.
0199de60-acd0-70be-a0e6-9f6b3be6cf58,0199279d-bd18-70b4-d50e-c7b94a457da3,nervously,He smiled nervously before speaking.,그는 말하기 전에 긴장한 미소를 지었다.
0199de60-acde-704b-7258-64eb6c5c868d,01992797-eb56-7080-2c5c-4855d21a0ffb,outlet,This shop is an official outlet for the brand.,이 매장은 그 브랜드의 공식 판매점이다.
0199de60-ace5-702f-43c3-05d30ecfdff2,0199279c-46a3-70cf-4c11-7101b2773dcf,tiresome,The long meeting was tiresome.,긴 회의는 지루했다.
0199de60-acef-701d-ba4c-4ea4487e9fa3,0199279d-1fb5-702b-0186-9a726abe771a,elizabeth,Elizabeth wrote me a kind letter.,엘리자베스는 나에게 다정한 편지를 썼다.
0199de60-acf6-7051-af75-40df9c705c7e,01992796-9954-7032-81ed-1fd3c56090b2,henry,Henry enjoys playing the guitar.,헨리는 기타 치는 것을 즐긴다.
0199de60-ad0f-7062-7009-e043b0a83925,01992796-0a5a-7080-e3ee-fc24c05463f5,jean,Jean is an excellent cook.,진은 요리를 잘한다.
0199de60-ad15-700f-dd26-2445eccd40d9,0199279d-adeb-70f7-1ca7-f0bad6fd713d,miniature,He collects miniature trains.,그는 미니어처 기차를 수집한다.
0199de60-ad1b-707b-dee7-e9d87de916b4,01992798-9b9b-7002-21a0-bac6b122978e,blemish,The mirror had a small blemish on the side.,거울 옆면에 작은 얼룩이 있었다.
0199de60-ad21-7044-3a53-f2c3fa991087,01992798-55ab-707e-71b9-49457ea5c3de,upland,They live in an upland village near the hills.,그들은 언덕 근처 고지대 마을에 산다.
0199de60-ad27-7072-a6e7-932c201e36b6,01992796-08c7-7036-7fda-c54a26e0ef0d,idol,The singer became a teenage idol.,그 가수는 십 대들의 우상이 되었다.
0199de60-ad35-70ec-7ba3-bfd4e500529a,0199279d-813d-70ef-8ae7-e7ce5025cb8a,investing,She’s interested in investing in real estate.,그녀는 부동산 투자에 관심이 있다.
0199de60-ad49-700e-772b-70ae1a790edb,01992797-80ba-7025-5641-4493119dde7f,finely,The paper is finely textured.,종이는 질감이 좋다.
0199de60-ad50-701e-07c9-dae7f30c62c9,0199279a-03ca-70cd-9da8-713ddfa59b19,stiffly,He bowed stiffly to the audience.,그는 청중에게 뻣뻣하게 고개를 숙였다.
0199de60-ad56-70c7-8956-166dde0fb24d,0199279b-8d17-70d2-e506-701f4a14886a,mushroom,We picked a mushroom in the forest.,우리는 숲에서 버섯을 따왔다.
0199de60-ad5c-706c-36cc-595bba93b3c4,01992798-1d46-7068-9cd6-593d2609ba87,serial,I love watching that crime serial on TV.,나는 TV에서 그 범죄 드라마를 보는 것을 좋아한다.
0199de60-ad61-70bc-61b0-4d72534a787c,0199279b-eb9e-700f-f59d-342c40bffbaa,resolute,She remained resolute in her decision.,그녀는 자신의 결정에 단호했다.
0199de60-ad68-7003-9afd-23b72aade573,01992796-c6e7-707a-dcde-c230abc6e00f,overt,There was no overt sign of anger.,노골적인 분노의 기색은 없었다.
0199de60-ad72-7092-7ec2-4e4469410b76,01992799-1df3-7058-8cb7-ef88d9a6b493,frontal,The car suffered frontal damage in the crash.,차는 충돌 사고로 정면 손상을 입었다.
0199de60-ad78-702b-79d9-d292643d0461,0199279b-ea05-706d-6fe5-2a2743dd8608,republic,France is a republic.,프랑스는 공화국이다.
0199de60-ad86-70d9-18f1-6b4519af229c,019936f2-9a67-703a-c119-39d26fb43a07,neighbourhood,Our neighbourhood is quiet and friendly.,우리 동네는 조용하고 친절하다.
0199de60-adab-70a5-6611-2175e82606b0,01992798-15ca-709e-b29d-fb136eef6119,saloon,They met at the old western saloon.,그들은 오래된 서부식 술집에서 만났다.
0199de60-adb5-705b-b98b-8c1ef15cf8c6,0199279d-3bdd-707f-2437-a8a43d46a76f,fictional,Sherlock Holmes is a fictional detective.,셜록 홈즈는 허구의 탐정이다.
0199de60-adbb-70f4-756b-ba61ba7d42d6,01992797-69a5-7024-8942-aea21fb839f7,divers,Divers explored the shipwreck under the sea.,다이버들은 바다 밑 난파선을 탐험했다.
0199de60-adc1-7067-804e-042dd6a9c8ef,019927a2-357b-70fe-8fd5-7be818c17c2a,unimportant,That detail is small and unimportant.,그 세부 사항은 사소하고 중요하지 않다.
0199de60-adc7-7055-dd51-ff0625a5cd13,01992796-48bd-707f-5e56-97f0edd2532b,alley,The cat ran into a dark alley.,고양이는 어두운 골목으로 달려갔다.
0199de60-adcd-70f8-9e2f-13d3e50259b9,01992798-5bb9-70e8-707c-190cf29618b6,viable,This plan is not financially viable.,이 계획은 재정적으로 실행 가능하지 않다.
0199de60-add7-7091-aba3-310ca928cf93,0199279f-ffaf-70a1-1070-00b17434a5a0,reconsider,Please reconsider your decision.,결정을 다시 생각해 보세요.
0199de60-addd-7073-884f-f4d7572fe8fc,01992796-1312-70f6-e9a9-93e4be0af8ba,lone,A lone wolf howled in the distance.,멀리서 외로운 늑대가 울부짖었다.
0199de60-ade3-7032-0688-975e1036deb6,0199279b-8ff3-7051-8fd8-8b2f4df2d44f,narrator,The narrator explained the story.,내레이터가 이야기를 설명했다.
0199de60-ade9-70f4-a354-bbab25bb39ed,019927a0-07f0-7065-c3a1-dd6c88645ea9,relaxation,Yoga helps with relaxation.,요가는 이완에 도움이 된다.
0199de60-adf0-70f6-0740-2c1e11fab28e,0199279f-0f99-70e6-d470-b8463742a679,diagnostic,The doctor ran a diagnostic test.,의사는 진단 검사를 했다.
0199de60-adfd-70ae-bba0-efca286ba0dd,01992797-61b0-70ca-d0b1-070f35e0c01f,dearly,She loves her children dearly.,그녀는 아이들을 매우 사랑한다.
0199de60-ae12-7072-a2d5-43cf46f1e196,01992798-7e94-7067-f07d-9fa663fcc4e2,antique,They bought an antique clock.,그들은 골동품 시계를 샀다.
0199de60-ae19-704a-af8d-b7eb727909c3,0199279b-10fe-703c-a37c-8217ec58f6c5,finances,He needs help managing his finances.,그는 재정 관리에 도움이 필요하다.
0199de60-ae20-70b4-3b0a-8372b2239b9c,01992799-7611-7081-211f-3ac62e976845,molding,The molding around the ceiling looks elegant.,천장 주변의 몰딩이 우아해 보인다.
0199de60-ae2a-703c-5701-fff8dd687101,01992797-80b5-707a-b620-81222a6c9ccb,finder,The finder of the lost wallet will get a reward.,잃어버린 지갑을 찾는 사람은 보상을 받을 것입니다.
0199de60-ae31-70af-68fe-c0c393942a1a,0199277f-f68d-706a-8353-177a1e276998,buns,She baked sweet buns for breakfast.,그녀는 아침 식사로 달콤한 빵을 구웠습니다.
0199de60-ae37-7004-c4c9-a3d2338b1ceb,01992799-e36d-7080-8105-95dc8f366143,senator,The senator gave a powerful speech.,상원 의원은 강렬한 연설을 했습니다.
0199de60-ae3f-7043-8efe-4e8aca554970,019927a2-d6bb-7070-c68e-7498a057d41d,manipulation,The magician’s trick involved clever manipulation.,마술사의 속임수에는 교묘한 조작이 있었습니다.
0199de60-ae45-7056-5fd9-20150af5a972,01992798-346e-700d-3c09-783dcb42e7bf,stormy,The weather turned stormy overnight.,밤사이 날씨가 폭풍우처럼 몰아쳤습니다.
0199de60-ae4b-703c-d780-f961fbc2dc07,01992797-a9e1-70b7-fed2-212d81ff7960,induce,The drug may induce sleep.,그 약은 수면을 유도할지도 모릅니다.
0199de60-ae50-708e-b3d4-0cc09dd03cbc,01992796-15c1-70fc-4772-639adb79cc94,matt,The photo has a matt finish.,사진은 무광택입니다.
0199de60-ae61-70fa-ac71-309e86c74e32,019927a1-343c-7077-35a4-94f922c05b88,impatiently,He waited impatiently for the bus.,그는 버스를 초조하게 기다렸습니다.
0199de60-ae69-7013-c8ae-0f4320d9decb,0199277f-5072-70b6-1c6b-c38e7fd29c99,jay,A blue jay landed on the fence.,푸른어치 한 마리가 울타리에 앉았습니다.
0199de60-ae76-705d-7223-5a57a73f459c,0199bf5c-ba0a-7042-b4bb-8d92334ad859,onshore,The wind blew strongly onshore.,바람이 강하게 불어 해안으로 불었습니다.
0199de60-ae81-703e-643b-f92ffe6a1737,0199279c-8327-7041-f60c-5ca730f951aa,advertise,They advertise their products online.,그들은 온라인으로 제품을 광고합니다.
0199de60-ae86-70cf-648a-85fc5cd7232a,01992796-525c-703e-50d9-4cf2d5562fe9,beads,She wore a necklace made of colorful beads.,그녀는 화려한 구슬로 만든 목걸이를 하고 있었습니다.
0199de60-ae9c-7068-8d89-088ca490e3c1,01992798-c351-70be-db0f-b86bf17269b6,clipped,"He spoke in a clipped, formal tone.",그는 딱딱하고 격식 있는 어조로 말했습니다.
0199de60-aea7-701e-5345-601135d79564,0199279a-66a4-703d-0a7c-4f168249e7a7,anderson,Mr. Anderson will join us today.,앤더슨 씨가 오늘 우리와 함께합니다.
0199de60-aeaf-7035-dcb0-dd3fa788b0db,019927a3-b671-70a1-1fb6-31d596706ed7,insignificant,The difference is small and insignificant.,차이는 작고 미미합니다.
0199de60-aec6-7036-7dcf-9682c8649de4,0199279b-cb23-7002-93d8-80f755c4d7e8,preacher,The preacher gave an inspiring sermon.,설교자는 감동적인 설교를 했습니다.
0199de60-aed8-709f-6e48-1fc57d2336a7,01992797-f4f0-70fd-cf15-faa651a23a3b,pillar,Each pillar supports the temple roof.,각 기둥은 신전 지붕을 지탱합니다.
0199de60-aedd-709f-29f1-3a4edb5a35fb,01992780-6386-706e-a8fe-ff00051767c0,duke,The duke owned vast lands.,공작은 광활한 땅을 소유했습니다.
0199de60-aef6-7048-7676-ef47961dcca8,01992796-1878-7009-8272-b531d7a1a03f,mock,Don’t mock others for their mistakes.,다른 사람의 실수를 비웃지 마십시오.
0199de60-aeff-70e4-7cc2-545fe24bd441,01992796-fe7e-7029-cc83-2c531c938afa,thigh,He injured his right thigh playing soccer.,그는 축구를 하다가 오른쪽 허벅지를 다쳤습니다.
0199de60-af0a-70c9-2c81-01849046b09b,0199279c-5c51-7096-768d-5e31dab2ec87,uniquely,Each snowflake is uniquely shaped.,눈송이 하나하나의 모양이 모두 다릅니다.
0199de60-af10-70f8-0946-437fb1facd13,01992799-e1ab-70b7-3e13-a2f3db6f98ac,secular,The country follows a secular government.,이 나라는 세속적인 정부를 따릅니다.
0199de60-af17-70fa-aa62-ef85ca66a1f2,01992797-3b3a-706c-f790-ecebd25d5bb0,boldly,She spoke boldly in front of the crowd.,그녀는 군중 앞에서 담대하게 말했다.
0199de60-af2a-70d6-593d-270dcbd1b30f,0199279c-45e0-7078-648d-9339644b4c9c,timeless,The painting has a timeless beauty.,그 그림은 시대를 초월한 아름다움을 지녔다.
0199de60-af39-7031-c958-61dc28359444,01992796-6146-7029-d3a3-b9b14c6b33be,chess,We played chess all afternoon.,우리는 오후 내내 체스를 두었다.
0199de60-af3f-7098-2c14-e33251ff082d,0199279f-229b-70db-73ad-0b32d69a82ba,elementary,He teaches at an elementary school.,그는 초등학교에서 교사로 일했다.
0199de60-af46-70cb-6dc4-8b6e844cf1cf,01992799-b085-7080-17f4-7f9e9a290189,profane,He used profane language during the argument.,그는 논쟁 중에 욕설을 사용했다.
0199de60-af4c-703b-bbf6-9c2d0db97626,01992798-f323-70d0-5a53-94e8d0553b2b,dreaded,The students dreaded the final exam.,학생들은 기말고사를 두려워했다.
0199de60-af51-705b-569d-117e42d14f1b,01992796-e85e-702d-b501-e67bb7207e17,siege,The castle fell after a long siege.,성은 오랜 포위 공격 끝에 함락되었다.
0199de60-af57-7098-aa89-b2dc377fd9bf,01992796-9b6b-70d2-cb80-1f1b2d8e419d,homer,Homer is famous for writing the Iliad and Odyssey.,호머는 일리아드와 오디세이를 쓴 것으로 유명하다.
0199de60-af5e-7032-be20-6498cc32975f,01992796-30fd-708a-686b-e020ff9b0a63,sire,The king was addressed as 'Your Sire.',왕은 '폐하'라고 불렸다.
0199de60-af64-7015-4e45-736dcaac00fa,01992796-141b-70ed-0a6c-ffb89be08d24,lure,The fisherman used worms to lure the fish.,어부는 벌레를 이용해 물고기를 유인했다.
0199de60-af6a-70e3-81db-c54b25dbdab0,01992796-df95-709c-8ff7-25d6bf39e0b7,saint,Saint Paul traveled widely to spread his faith.,성 바울은 신앙을 전파하기 위해 널리 여행했다.
0199de60-af71-70e2-5a1c-812f6b8b74a4,0199279d-6f22-70f3-b19c-f90c4f661538,immensely,She was immensely proud of her work.,그녀는 자신의 작품에 대해 매우 자랑스러워했다.
0199de60-af7c-70da-5416-760acff1468a,01992799-4358-701d-01ad-61dc2c46da71,imagery,The poem uses beautiful natural imagery.,그 시는 아름다운 자연 이미지를 사용하고 있다.
0199de60-af9b-70e4-d57f-fa6819450f7b,019927a4-02e7-7043-afa4-29e0e5da9455,refrigeration,Refrigeration keeps food fresh longer.,냉장고는 음식을 더 오래 신선하게 유지한다.
0199de60-afa3-703c-baf0-82bb2173defc,019936f7-d374-7053-cb01-a22aeb1cc897,realise,I didn’t realise you were waiting for me.,당신이 저를 기다리고 있다는 것을 몰랐습니다.
0199de60-afa8-7053-ae6b-0cfdce10e650,0199279c-782d-7090-10a1-f7eec200baa4,wrinkled,His shirt was old and wrinkled.,그의 셔츠는 낡고 구겨졌다.
0199de60-afb4-70db-5a33-ee0f815b423c,0199279a-d78b-706b-d5e7-035cc3bb5da4,database,The company stores all data in a secure database.,회사는 모든 데이터를 안전한 데이터베이스에 저장한다.
0199de60-afba-7064-4018-b5422c18f683,0199279f-7e8c-70fa-497e-9b8ef51fbc51,journalist,The journalist interviewed the mayor.,기자는 시장을 인터뷰했다.
0199de60-afc0-70ae-de4b-de77b835e0c3,01992799-1529-703d-f202-34fd59c5cfbb,flaming,A flaming torch lit the dark cave.,활활 타오르는 횃불이 어두운 동굴을 밝혔다.
0199de60-afca-702d-9a7d-a3b7aa2feb0c,01992796-76fd-703f-3340-a98dc841efe8,elite,Only the elite athletes made the final round.,정예 운동선수들만 결승에 진출했다.
0199de60-afd3-707d-4d08-443b5b1763a9,01992796-5664-7075-296e-aa0728b50e29,blush,She began to blush when he smiled.,그가 미소를 지자 그녀는 얼굴이 붉어지기 시작했다.
0199de60-afdf-7024-bb3b-f620bc4c4a8e,0199277f-245c-70b1-4854-cf0dd6069bf9,col,The hikers crossed a high mountain col.,하이커들은 높은 산봉우리를 넘었다.
0199de60-aff9-70e7-da8c-304ceec407d9,01992796-6f7e-70e9-0c7f-5a4446930f93,dinar,Prices in Jordan are listed in dinars.,요르단의 물가는 디나르로 표시되어 있다.
0199de60-b001-7029-44d8-6b8f8a057d61,0199279d-41cc-7047-83b9-184b3113cdc7,fluctuate,Oil prices often fluctuate during the year.,유가는 연중 변동이 심하다.
